name,latitude,longitude,timestamp
new_upthin.txt,37.72476,-122.46082,1212778793
new_upthin.txt,37.72116,-122.38999,1212778747
new_upthin.txt,37.72477,-122.46082,1212778732
new_upthin.txt,37.72115,-122.39,1212778712
new_upthin.txt,37.72478,-122.4608,1212778672
new_upthin.txt,37.72172,-122.39103,1212778666
new_upthin.txt,37.7248,-122.46083,1212778622
new_upthin.txt,37.72507,-122.39332,1212778601
new_upthin.txt,37.72345,-122.46124,1212778562
new_upthin.txt,37.72166,-122.46416,1212778492
new_upthin.txt,37.72863,-122.39297,1212778470
new_upthin.txt,37.7216,-122.47082,1212778431
new_upthin.txt,37.7294,-122.39386,1212778414
new_upthin.txt,37.72099,-122.47227,1212778373
new_upthin.txt,37.73027,-122.39978,1212778349
new_upthin.txt,37.71621,-122.4722,1212778314
new_upthin.txt,37.73083,-122.40217,1212778303
new_upthin.txt,37.70794,-122.47099,1212778253
new_upthin.txt,37.72708,-122.40187,1212778167
new_upthin.txt,37.67558,-122.46975,1212778122
new_upthin.txt,37.72386,-122.40082,1212778108
new_upthin.txt,37.66225,-122.4653,1212778065
new_upthin.txt,37.72255,-122.39571,1212778047
new_upthin.txt,37.65217,-122.45376,1212778018
new_upthin.txt,37.7269,-122.39369,1212777998
new_upthin.txt,37.64162,-122.44352,1212777974
new_upthin.txt,37.64162,-122.44352,1212777959
new_upthin.txt,37.7293,-122.39307,1212777927
new_upthin.txt,37.63005,-122.43422,1212777905
new_upthin.txt,37.6335,-122.41814,1212777854
new_upthin.txt,37.72734,-122.39682,1212777830
new_upthin.txt,37.63296,-122.40268,1212777789
new_upthin.txt,37.72779,-122.40168,1212777770
new_upthin.txt,37.61973,-122.39907,1212777733
new_upthin.txt,37.61554,-122.39723,1212777717
new_upthin.txt,37.61579,-122.39014,1212777658
new_upthin.txt,37.6158,-122.39014,1212777647
new_upthin.txt,37.70827,-122.39484,1212777632
new_upthin.txt,37.61576,-122.39009,1212777618
new_upthin.txt,37.69714,-122.39232,1212777579
new_upthin.txt,37.61581,-122.39014,1212777528
new_upthin.txt,37.68364,-122.38927,1212777523
new_upthin.txt,37.61576,-122.39021,1212777494
new_upthin.txt,37.67024,-122.39216,1212777468
new_upthin.txt,37.61461,-122.3898,1212777433
new_upthin.txt,37.66026,-122.40394,1212777418
new_upthin.txt,37.61525,-122.39857,1212777378
new_upthin.txt,37.65504,-122.40619,1212777358
new_upthin.txt,37.62826,-122.40292,1212777316
new_upthin.txt,37.65478,-122.40846,1212777297
new_upthin.txt,37.64134,-122.40617,1212777262
new_upthin.txt,37.65498,-122.40952,1212777242
new_upthin.txt,37.65487,-122.407,1212777210
new_upthin.txt,37.65499,-122.40953,1212777176
new_upthin.txt,37.66561,-122.39692,1212777161
new_upthin.txt,37.65499,-122.40953,1212777116
new_upthin.txt,37.67731,-122.38857,1212777110
new_upthin.txt,37.69048,-122.39117,1212777061
new_upthin.txt,37.65499,-122.40953,1212777056
new_upthin.txt,37.70383,-122.39417,1212777014
new_upthin.txt,37.65498,-122.40953,1212776996
new_upthin.txt,37.71682,-122.39917,1212776965
new_upthin.txt,37.65496,-122.40953,1212776944
new_upthin.txt,37.7296,-122.4038,1212776911
new_upthin.txt,37.65497,-122.40951,1212776886
new_upthin.txt,37.74296,-122.40655,1212776855
new_upthin.txt,37.655,-122.4095,1212776820
new_upthin.txt,37.75614,-122.40326,1212776804
new_upthin.txt,37.65495,-122.40953,1212776755
new_upthin.txt,37.76831,-122.40633,1212776743
new_upthin.txt,37.65498,-122.40953,1212776694
new_upthin.txt,37.76996,-122.42061,1212776683
new_upthin.txt,37.65497,-122.40953,1212776633
new_upthin.txt,37.77241,-122.42373,1212776621
new_upthin.txt,37.65498,-122.40953,1212776564
new_upthin.txt,37.77497,-122.42425,1212776561
new_upthin.txt,37.77581,-122.42353,1212776500
new_upthin.txt,37.77698,-122.42319,1212776440
new_upthin.txt,37.78224,-122.42413,1212776385
new_upthin.txt,37.65715,-122.41956,1212776332
new_upthin.txt,37.65711,-122.41957,1212776326
new_upthin.txt,37.78772,-122.42523,1212776320
new_upthin.txt,37.78927,-122.42563,1212776260
new_upthin.txt,37.79095,-122.42538,1212776200
new_upthin.txt,37.79115,-122.42319,1212776151
new_upthin.txt,37.79124,-122.4224,1212776091
new_upthin.txt,37.79135,-122.42239,1212776031
new_upthin.txt,37.79136,-122.42232,1212775971
new_upthin.txt,37.79137,-122.42232,1212775863
new_upthin.txt,37.79138,-122.42228,1212775802
new_upthin.txt,37.65514,-122.40992,1212775749
new_upthin.txt,37.79149,-122.42207,1212775742
new_upthin.txt,37.65476,-122.40824,1212775683
new_upthin.txt,37.79289,-122.42123,1212775681
new_upthin.txt,37.79494,-122.42172,1212775621
new_upthin.txt,37.65665,-122.40662,1212775618
new_upthin.txt,37.66671,-122.39586,1212775559
new_upthin.txt,37.67875,-122.38849,1212775512
new_upthin.txt,37.79448,-122.42583,1212775498
new_upthin.txt,37.69214,-122.39148,1212775458
new_upthin.txt,37.70578,-122.39456,1212775408
new_upthin.txt,37.71878,-122.39964,1212775360
new_upthin.txt,37.73167,-122.40477,1212775309
new_upthin.txt,37.74513,-122.4051,1212775253
new_irjfen.txt,37.7295,-122.40334,1212778785
new_irjfen.txt,37.71652,-122.39895,1212778733
new_irjfen.txt,37.70347,-122.3938,1212778698
new_irjfen.txt,37.69023,-122.39076,1212778637
new_irjfen.txt,37.67695,-122.38846,1212778591
new_irjfen.txt,37.66536,-122.39698,1212778545
new_irjfen.txt,37.6545,-122.40682,1212778496
new_irjfen.txt,37.64067,-122.40561,1212778441
new_irjfen.txt,37.63318,-122.40271,1212778418
new_irjfen.txt,37.62001,-122.39948,1212778357
new_irjfen.txt,37.61637,-122.38845,1212778292
new_irjfen.txt,37.6181,-122.38628,1212778237
new_irjfen.txt,37.61808,-122.38628,1212778224
new_irjfen.txt,37.61808,-122.38628,1212778219
new_irjfen.txt,37.61806,-122.38629,1212778217
new_irjfen.txt,37.61483,-122.3852,1212778173
new_irjfen.txt,37.61529,-122.38857,1212778103
new_irjfen.txt,37.61717,-122.39918,1212778047
new_irjfen.txt,37.62897,-122.40298,1212777993
new_irjfen.txt,37.64221,-122.40615,1212777925
new_irjfen.txt,37.65592,-122.40672,1212777874
new_irjfen.txt,37.66645,-122.39608,1212777821
new_irjfen.txt,37.67859,-122.38847,1212777769
new_irjfen.txt,37.692,-122.39143,1212777715
new_irjfen.txt,37.70522,-122.39441,1212777665
new_irjfen.txt,37.71811,-122.39943,1212777618
new_irjfen.txt,37.7311,-122.40448,1212777566
new_irjfen.txt,37.74461,-122.40532,1212777510
new_irjfen.txt,37.75787,-122.40458,1212777459
new_irjfen.txt,37.77104,-122.40607,1212777399
new_irjfen.txt,37.77549,-122.40589,1212777379
new_irjfen.txt,37.78275,-122.39712,1212777319
new_irjfen.txt,37.78485,-122.39626,1212777262
new_irjfen.txt,37.78783,-122.40033,1212777213
new_irjfen.txt,37.78852,-122.40057,1212777138
new_irjfen.txt,37.78862,-122.40066,1212777132
new_irjfen.txt,37.78621,-122.39791,1212777072
new_irjfen.txt,37.78554,-122.3972,1212777011
new_irjfen.txt,37.78563,-122.39716,1212776951
new_irjfen.txt,37.78583,-122.39682,1212776891
new_irjfen.txt,37.78526,-122.39645,1212776836
new_irjfen.txt,37.78326,-122.3936,1212776776
new_irjfen.txt,37.77956,-122.38991,1212776715
new_irjfen.txt,37.77585,-122.39412,1212776654
new_irjfen.txt,37.77226,-122.39794,1212776594
new_irjfen.txt,37.75959,-122.3922,1212776539
new_irjfen.txt,37.74625,-122.39387,1212776483
new_irjfen.txt,37.73898,-122.4009,1212776441
new_irjfen.txt,37.72665,-122.40242,1212776385
new_irjfen.txt,37.71391,-122.39689,1212776326
new_irjfen.txt,37.70089,-122.39317,1212776270
new_irjfen.txt,37.68757,-122.39012,1212776216
new_irjfen.txt,37.67424,-122.38947,1212776166
new_irjfen.txt,37.66327,-122.39965,1212776117
new_irjfen.txt,37.65106,-122.40664,1212776058
new_irjfen.txt,37.63762,-122.4042,1212776009
new_irjfen.txt,37.62464,-122.40063,1212775952
new_irjfen.txt,37.61525,-122.39393,1212775897
new_irjfen.txt,37.61572,-122.38996,1212775841
new_irjfen.txt,37.615,-122.3898,1212775771
new_irjfen.txt,37.61501,-122.3898,1212775770
new_irjfen.txt,37.61493,-122.38959,1212775753
new_irjfen.txt,37.61496,-122.38964,1212775679
new_irjfen.txt,37.61431,-122.39044,1212775615
new_irjfen.txt,37.61532,-122.39854,1212775550
new_irjfen.txt,37.62349,-122.40133,1212775519
new_irjfen.txt,37.63654,-122.40435,1212775468
new_irjfen.txt,37.64753,-122.40662,1212775424
new_irjfen.txt,37.66069,-122.40375,1212775376
new_irjfen.txt,37.67038,-122.39227,1212775326
new_irjfen.txt,37.68352,-122.38947,1212775275
new_irjfen.txt,37.69712,-122.39261,1212775229
new_adnerst.txt,37.78361,-122.39424,1212778765
new_adnerst.txt,37.78177,-122.39192,1212778706
new_adnerst.txt,37.77949,-122.39189,1212778644
new_adnerst.txt,37.7772,-122.39483,1212778584
new_adnerst.txt,37.77716,-122.39477,1212778576
new_adnerst.txt,37.78044,-122.39912,1212778518
new_adnerst.txt,37.78436,-122.39516,1212778455
new_adnerst.txt,37.78706,-122.39415,1212778397
new_adnerst.txt,37.7911,-122.39897,1212778333
new_adnerst.txt,37.79196,-122.39963,1212778288
new_adnerst.txt,37.79022,-122.40147,1212778239
new_adnerst.txt,37.78996,-122.40176,1212778237
new_adnerst.txt,37.78749,-122.40121,1212778185
new_adnerst.txt,37.78687,-122.40178,1212778161
new_adnerst.txt,37.78762,-122.40233,1212778101
new_adnerst.txt,37.78709,-122.40391,1212778042
new_adnerst.txt,37.78649,-122.40693,1212777984
new_adnerst.txt,37.78593,-122.40998,1212777920
new_adnerst.txt,37.78602,-122.41087,1212777862
new_adnerst.txt,37.7854,-122.41512,1212777801
new_adnerst.txt,37.78454,-122.42153,1212777739
new_adnerst.txt,37.78456,-122.42315,1212777684
new_adnerst.txt,37.78516,-122.42632,1212777617
new_adnerst.txt,37.78236,-122.43064,1212777560
new_adnerst.txt,37.78196,-122.43217,1212777499
